,Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
148,Ecuador,Region of the Americas of WHO,Tropical South America,1997,31,1997-07-28,1997-08-03,,,,,,,,,,,,,,,No Report
149,Ecuador,Region of the Americas of WHO,Tropical South America,1997,32,1997-08-04,1997-08-10,,,,,,,,,,,,,,,No Report
150,Ecuador,Region of the Americas of WHO,Tropical South America,1997,33,1997-08-11,1997-08-17,,,,,,,,,,,,,,,No Report
151,Ecuador,Region of the Americas of WHO,Tropical South America,1997,34,1997-08-18,1997-08-24,,,,,,,,,,,,,,,No Report
152,Ecuador,Region of the Americas of WHO,Tropical South America,1997,35,1997-08-25,1997-08-31,,,,,,,,,,,,,,,No Report
153,Ecuador,Region of the Americas of WHO,Tropical South America,1997,36,1997-09-01,1997-09-07,,,,,,,,,,,,,,,No Report
154,Ecuador,Region of the Americas of WHO,Tropical South America,1997,37,1997-09-08,1997-09-14,,,,,,,,,,,,,,,No Report
155,Ecuador,Region of the Americas of WHO,Tropical South America,1997,38,1997-09-15,1997-09-21,,,,,,,,,,,,,,,No Report
156,Ecuador,Region of the Americas of WHO,Tropical South America,1997,39,1997-09-22,1997-09-28,,,,,,,,,,,,,,,No Report
157,Ecuador,Region of the Americas of WHO,Tropical South America,1997,40,1997-09-29,1997-10-05,,,,,,,,,,,,,,,No Report
158,Ecuador,Region of the Americas of WHO,Tropical South America,1997,41,1997-10-06,1997-10-12,,,,,,,,,,,,,,,No Report
159,Ecuador,Region of the Americas of WHO,Tropical South America,1997,42,1997-10-13,1997-10-19,,,,,,,,,,,,,,,No Report
160,Ecuador,Region of the Americas of WHO,Tropical South America,1997,43,1997-10-20,1997-10-26,,,,,,,,,,,,,,,No Report
161,Ecuador,Region of the Americas of WHO,Tropical South America,1997,44,1997-10-27,1997-11-02,,,,,,,,,,,,,,,No Report
162,Ecuador,Region of the Americas of WHO,Tropical South America,1997,45,1997-11-03,1997-11-09,,,,,,,,,,,,,,,No Report
163,Ecuador,Region of the Americas of WHO,Tropical South America,1997,46,1997-11-10,1997-11-16,,,,,,,,,,,,,,,No Report
164,Ecuador,Region of the Americas of WHO,Tropical South America,1997,47,1997-11-17,1997-11-23,,,,,,,,,,,,,,,No Report
165,Ecuador,Region of the Americas of WHO,Tropical South America,1997,48,1997-11-24,1997-11-30,,,,,,,,,,,,,,,No Report
166,Ecuador,Region of the Americas of WHO,Tropical South America,1997,49,1997-12-01,1997-12-07,,,,,,,,,,,,,,,No Report
167,Ecuador,Region of the Americas of WHO,Tropical South America,1997,50,1997-12-08,1997-12-14,,,,,,,,,,,,,,,No Report
168,Ecuador,Region of the Americas of WHO,Tropical South America,1997,51,1997-12-15,1997-12-21,,,,,,,,,,,,,,,No Report
169,Ecuador,Region of the Americas of WHO,Tropical South America,1997,52,1997-12-22,1997-12-28,,,,,,,,,,,,,,,No Report
170,Ecuador,Region of the Americas of WHO,Tropical South America,1998,1,1997-12-29,1998-01-04,,,,,,,,,,,,,,,No Report
171,Ecuador,Region of the Americas of WHO,Tropical South America,1998,2,1998-01-05,1998-01-11,,,,,,,,,,,,,,,No Report
172,Ecuador,Region of the Americas of WHO,Tropical South America,1998,3,1998-01-12,1998-01-18,,,,,,,,,,,,,,,No Report
173,Ecuador,Region of the Americas of WHO,Tropical South America,1998,4,1998-01-19,1998-01-25,,,,,,,,,,,,,,,No Report
174,Ecuador,Region of the Americas of WHO,Tropical South America,1998,5,1998-01-26,1998-02-01,,,,,,,,,,,,,,,No Report
175,Ecuador,Region of the Americas of WHO,Tropical South America,1998,6,1998-02-02,1998-02-08,,,,,,,,,,,,,,,No Report
176,Ecuador,Region of the Americas of WHO,Tropical South America,1998,7,1998-02-09,1998-02-15,,,,,,,,,,,,,,,No Report
177,Ecuador,Region of the Americas of WHO,Tropical South America,1998,8,1998-02-16,1998-02-22,,,,,,,,,,,,,,,No Report
178,Ecuador,Region of the Americas of WHO,Tropical South America,1998,9,1998-02-23,1998-03-01,,,,,,,,,,,,,,,No Report
179,Ecuador,Region of the Americas of WHO,Tropical South America,1998,10,1998-03-02,1998-03-08,,,,,,,,,,,,,,,No Report
180,Ecuador,Region of the Americas of WHO,Tropical South America,1998,11,1998-03-09,1998-03-15,,,,,,,,,,,,,,,No Report
181,Ecuador,Region of the Americas of WHO,Tropical South America,1998,12,1998-03-16,1998-03-22,,,,,,,,,,,,,,,No Report
182,Ecuador,Region of the Americas of WHO,Tropical South America,1998,13,1998-03-23,1998-03-29,,,,,,,,,,,,,,,No Report
183,Ecuador,Region of the Americas of WHO,Tropical South America,1998,14,1998-03-30,1998-04-05,,,,,,,,,,,,,,,No Report
184,Ecuador,Region of the Americas of WHO,Tropical South America,1998,15,1998-04-06,1998-04-12,,,,,,,,,,,,,,,No Report
185,Ecuador,Region of the Americas of WHO,Tropical South America,1998,16,1998-04-13,1998-04-19,,,,,,,,,,,,,,,No Report
186,Ecuador,Region of the Americas of WHO,Tropical South America,1998,17,1998-04-20,1998-04-26,,,,,,,,,,,,,,,No Report
187,Ecuador,Region of the Americas of WHO,Tropical South America,1998,18,1998-04-27,1998-05-03,,,,,,,,,,,,,,,No Report
188,Ecuador,Region of the Americas of WHO,Tropical South America,1998,19,1998-05-04,1998-05-10,,,,,,,,,,,,,,,No Report
189,Ecuador,Region of the Americas of WHO,Tropical South America,1998,20,1998-05-11,1998-05-17,,,,,,,,,,,,,,,No Report
190,Ecuador,Region of the Americas of WHO,Tropical South America,1998,21,1998-05-18,1998-05-24,,,,,,,,,,,,,,,No Report
191,Ecuador,Region of the Americas of WHO,Tropical South America,1998,22,1998-05-25,1998-05-31,,,,,,,,,,,,,,,No Report
192,Ecuador,Region of the Americas of WHO,Tropical South America,1998,23,1998-06-01,1998-06-07,,,,,,,,,,,,,,,No Report
193,Ecuador,Region of the Americas of WHO,Tropical South America,1998,24,1998-06-08,1998-06-14,,,,,,,,,,,,,,,No Report
194,Ecuador,Region of the Americas of WHO,Tropical South America,1998,25,1998-06-15,1998-06-21,,,,,,,,,,,,,,,No Report
195,Ecuador,Region of the Americas of WHO,Tropical South America,1998,26,1998-06-22,1998-06-28,,,,,,,,,,,,,,,No Report
196,Ecuador,Region of the Americas of WHO,Tropical South America,1998,27,1998-06-29,1998-07-05,,,,,,,,,,,,,,,No Report
197,Ecuador,Region of the Americas of WHO,Tropical South America,1998,28,1998-07-06,1998-07-12,,,,,,,,,,,,,,,No Report
198,Ecuador,Region of the Americas of WHO,Tropical South America,1998,29,1998-07-13,1998-07-19,,,,,,,,,,,,,,,No Report
199,Ecuador,Region of the Americas of WHO,Tropical South America,1998,30,1998-07-20,1998-07-26,,,,,,,,,,,,,,,No Report
200,Ecuador,Region of the Americas of WHO,Tropical South America,1998,31,1998-07-27,1998-08-02,,,,,,,,,,,,,,,No Report
201,Ecuador,Region of the Americas of WHO,Tropical South America,1998,32,1998-08-03,1998-08-09,,,,,,,,,,,,,,,No Report
202,Ecuador,Region of the Americas of WHO,Tropical South America,1998,33,1998-08-10,1998-08-16,,,,,,,,,,,,,,,No Report
